,DBUID,DBPOP,DAUID,DAPOP,CSDUID,CSDNAME,CSDTYPE,CSDPOP,CMAUID,CMAPUID,CMANAME,CMATYPE,CMAPOP,PRUID,PRNAME,PRPOP,lon,lat,in_db_emp,prox_idx_emp,in_db_pharma,prox_idx_pharma,in_db_childcare,prox_idx_childcare,in_db_health,prox_idx_health,in_db_grocery,prox_idx_grocery,in_db_educpri,prox_idx_educpri,in_db_educsec,prox_idx_educsec,in_db_lib,prox_idx_lib,in_db_parks,prox_idx_parks,in_db_transit,prox_idx_transit,transit_na,amenity_dense,suppressed
186064,35200058001,275,35200058,275,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2298,43.8084,1,0.0483,0,0.0146,1,0.0901,0,0.0064,0,0.0322,0,0.1312,0,,0,,0,0.0218,0,0.0169,0,0,0
186065,35200062001,553,35200062,780,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2343,43.813,1,0.0473,0,,1,0.0496,0,0.0052,0,,0,0.1118,0,,0,,0,0.0147,1,0.0392,0,0,0
186066,35200062002,81,35200062,780,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2334,43.8136,1,0.0504,0,0.0141,0,0.0326,0,0.0068,0,,0,0.1742,0,,0,,0,0.0329,0,0.0413,0,0,0
186067,35200062003,146,35200062,780,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2352,43.8128,1,0.0456,0,,0,0.0308,0,0.005,0,,0,0.0992,0,,0,,0,0.013,0,0.0395,0,0,0
186068,35200064002,91,35200064,660,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2594,43.804,1,0.0711,0,0.0342,0,0.006,1,0.0037,0,,0,0.2133,0,,0,0.0486,0,0.0316,0,0.0167,0,0,0
186069,35200064003,461,35200064,660,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2604,43.8055,1,0.0689,0,0.0513,0,0.0061,1,0.0033,0,,1,0.3591,0,,0,0.0587,1,0.0821,0,0.0294,0,0,0
186070,35200064004,108,35200064,660,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2629,43.8059,1,0.0757,0,0.0643,0,0.0098,0,0.0047,0,0.0308,0,0.3247,0,0.0361,0,0.0769,0,0.0594,0,0.047,0,1,0
186071,35200065001,106,35200065,412,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2589,43.8085,1,0.0701,0,0.0477,0,0.0069,1,0.0039,0,,0,0.2033,0,,0,0.0592,0,0.0585,0,0.0445,0,0,0
186072,35200065002,167,35200065,412,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2587,43.8075,1,0.0698,0,0.0427,0,0.007,0,0.0031,0,,0,0.241,0,,0,0.0562,0,0.0576,0,0.0335,0,0,0
186073,35200065003,139,35200065,412,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2591,43.8065,1,0.0665,0,0.0418,0,0.0073,0,0.0028,0,,0,0.3268,0,,0,0.0508,0,0.0641,0,0.0257,0,0,0
186074,35200066001,383,35200066,483,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2599,43.8085,1,0.0705,0,0.0459,0,0.0058,1,0.0038,0,,0,0.1974,0,,0,0.0577,0,0.0576,1,0.0424,0,0,0
186075,35200066002,100,35200066,483,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2612,43.8077,1,0.0724,1,0.1058,0,0.0104,0,0.0041,0,0.0537,0,0.3017,0,0.0372,0,0.0805,0,0.0594,0,0.0515,0,1,0
186076,35200067002,339,35200067,623,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2606,43.8101,1,0.0698,0,0.0231,0,0.0048,0,0.0031,0,0.0301,0,0.1526,0,,0,0.0597,0,0.0702,1,0.0427,0,1,0
186077,35200067003,244,35200067,623,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2602,43.8128,1,0.0727,0,0.017,0,,0,0.0034,0,0.0391,0,0.1022,0,,0,0.0512,1,0.138,1,0.024,0,0,0
186078,35200067004,40,35200067,623,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2599,43.8137,1,0.0713,0,0.0097,0,,0,0.0033,0,0.0424,0,0.1079,0,,0,0.0528,0,0.1392,0,0.0222,0,0,0
186079,35200068001,201,35200068,499,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2617,43.8116,1,0.0706,0,0.0186,0,,0,0.0034,0,0.0441,0,0.2538,0,,0,0.0686,0,0.0992,0,0.0353,0,0,0
186080,35200068002,298,35200068,499,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2601,43.8109,1,0.0687,0,0.0187,0,,0,0.003,0,0.0324,0,0.1531,0,,0,0.0607,0,0.0554,0,0.0325,0,0,0
186081,35200069001,673,35200069,673,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2642,43.8122,1,0.0686,0,0.0324,0,,0,0.004,0,0.1025,1,0.2624,0,,0,0.0876,1,0.099,0,0.0329,0,0,0
186082,35200070001,147,35200070,556,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2647,43.8163,1,0.0676,0,,0,0.0051,1,0.0039,0,0.038,0,0.0824,0,,0,0.054,0,0.0432,0,0.0106,0,0,0
186083,35200070002,206,35200070,556,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2645,43.8149,1,0.0706,0,,0,0.0049,0,0.0035,0,0.0649,0,0.0947,0,,0,0.0679,0,0.0537,0,0.0212,0,0,0
186084,35200070003,203,35200070,556,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2636,43.8141,1,0.0698,0,0.0066,0,0.0046,0,0.0037,0,0.0581,0,0.1091,0,,0,0.0618,0,0.0688,0,0.019,0,1,0
186085,35200071001,262,35200071,436,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2683,43.8148,1,0.0676,0,,0,0.0052,0,0.0035,0,0.0584,0,0.1164,0,,0,0.0635,0,0.0799,0,0.0159,0,0,0
186086,35200071002,174,35200071,436,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2677,43.8136,1,0.0707,0,0.0225,0,0.0048,0,0.004,0,0.2137,0,0.1652,0,,0,0.0854,0,0.0553,0,0.0295,0,1,0
186087,35200072001,272,35200072,366,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2691,43.8165,1,0.0664,0,0.0135,0,0.0046,0,0.0032,0,0.0802,0,0.0507,0,,0,0.0745,1,0.0794,1,0.0131,0,1,0
186088,35200072002,94,35200072,366,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2669,43.8157,0,0.0685,0,,0,0.006,0,0.0035,0,0.0545,0,0.0912,0,,0,0.0635,0,0.0564,0,0.0141,0,0,0
186089,35200073002,146,35200073,377,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2682,43.8121,0,0.0713,0,0.0446,0,0.0052,0,0.0047,0,0.1157,0,0.191,0,0.0395,0,0.1588,0,0.0585,0,0.045,0,1,0
186090,35200073003,231,35200073,377,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2683,43.8129,1,0.0691,0,0.021,0,0.0045,0,0.0036,1,0.2049,0,0.1224,0,,0,0.0796,0,0.0525,0,0.0277,0,1,0
186091,35200074001,263,35200074,382,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2705,43.8125,1,0.071,0,0.0352,0,0.0115,0,0.0047,0,0.1037,0,0.1088,0,0.0459,0,0.1372,0,0.0415,1,0.0317,0,1,0
186092,35200074002,119,35200074,382,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2716,43.8125,1,0.0712,0,0.0367,0,0.0128,0,0.0049,0,0.1056,0,0.1163,0,0.0531,0,0.1296,0,0.057,0,0.0346,0,1,0
186093,35200078001,583,35200078,755,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2732,43.8049,1,0.0712,0,,0,0.0054,0,0.0077,0,0.0333,0,0.1482,0,0.0404,0,0.0549,1,0.0472,1,0.0072,0,0,0
186094,35200078002,172,35200078,755,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2738,43.8051,1,0.0703,0,,0,0.0052,1,0.0077,0,0.0456,0,0.1186,0,0.0392,0,0.0536,0,0.0472,0,0.0046,0,0,0
186095,35200079001,"1,064",35200079,"1,276",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2677,43.8066,1,0.0721,0,0.0068,0,,0,0.0072,0,,0,0.1102,0,,0,0.0572,0,,1,0.0123,0,0,0
186096,35200079002,212,35200079,"1,276",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.27,43.8056,1,0.0742,0,0.0317,0,0.0092,0,0.0084,0,0.0608,0,0.2069,0,0.0662,0,0.1296,0,0.0358,0,0.0473,0,1,0
186097,35200080001,73,35200080,454,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2673,43.8054,1,0.0748,0,0.0374,0,0.0074,0,0.0074,0,0.0485,0,0.2365,0,0.0542,0,0.0987,0,0.0485,0,0.0436,0,1,0
186098,35200080002,381,35200080,454,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2667,43.8024,1,0.0687,0,0.01,0,0.0105,0,0.0042,0,,1,0.2968,0,0.0383,0,0.0528,1,0.0472,1,0.0241,0,0,0
186099,35200082001,222,35200082,353,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2618,43.8018,1,0.0684,0,0.0259,0,0.0066,0,0.0036,0,,0,0.2099,0,,0,0.0483,0,0.0304,0,0.0203,0,0,0
186100,35200082002,131,35200082,353,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2607,43.8017,1,0.069,0,0.0228,0,0.0069,1,0.0039,0,,0,0.1749,0,,0,,0,0.0297,0,0.0194,0,0,0
186101,35200085001,112,35200085,357,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.273,43.8038,1,0.0735,0,,0,0.0162,0,0.0084,1,0.0709,0,0.1853,0,0.0785,0,0.0587,0,0.0472,0,0.013,0,0,0
186102,35200085002,84,35200085,357,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.272,43.8032,1,0.0744,0,,0,0.0168,1,0.0084,0,0.0244,0,0.1965,0,0.082,0,0.0641,0,0.0375,0,0.0178,0,0,0
186103,35200085003,161,35200085,357,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2723,43.8025,1,0.0738,0,,0,0.0164,0,0.0081,0,0.0157,0,0.1951,0,0.0805,0,0.0647,0,0.0294,0,0.0105,0,0,0
186104,35200086001,304,35200086,527,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2724,43.8004,1,0.0709,0,,0,0.0146,0,0.0055,0,0.008,0,0.1606,0,0.0579,0,0.048,0,0.0346,1,0.0114,0,0,0
186105,35200086002,112,35200086,527,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2706,43.8001,1,0.0746,0,,0,0.0162,0,0.0061,0,0.0242,0,0.1865,0,0.0646,0,0.054,0,0.0612,0,0.0172,0,0,0
186106,35200086003,111,35200086,527,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2724,43.8,1,0.072,0,,0,0.0153,0,0.0058,0,0.0227,0,0.1677,0,0.0607,0,0.0493,0,0.0563,0,0.0137,0,0,0
186107,35200087001,191,35200087,629,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.275,43.7998,1,0.076,0,0.0093,0,0.0215,1,0.0092,0,0.0072,0,0.1698,0,0.1759,0,,0,0.0509,1,0.0119,0,0,0
186108,35200087003,59,35200087,629,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2755,43.7997,1,0.0761,0,0.0093,0,0.0215,0,0.0092,0,0.0072,0,0.17,0,0.1759,0,,0,0.0509,0,0.0273,0,0,0
186109,35200087004,345,35200087,629,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2789,43.799,1,0.0826,0,0.0138,1,0.0499,1,0.0138,0,,1,0.344,1,0.3918,0,,1,0.1081,1,0.0202,0,0,0
186110,35200087005,34,35200087,629,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2818,43.7984,1,0.0793,0,0.0223,0,0.0307,0,0.0127,0,,0,0.1934,0,0.2822,0,,0,0.057,0,0.0204,0,0,0
186111,35200088001,310,35200088,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2806,43.8018,1,0.0744,1,0.0441,0,0.0073,1,0.0092,0,,0,0.1317,0,0.1327,0,,0,0.0105,0,0.0079,0,0,0
186112,35200088002,105,35200088,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2781,43.8014,1,0.078,0,0.0128,0,0.0251,1,0.0108,0,0.0087,0,0.1582,0,0.1486,0,,0,0.0457,0,0.0287,0,0,0
186113,35200088003,69,35200088,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2801,43.8017,1,0.0765,0,0.0248,0,0.0237,0,0.0099,0,0.007,0,0.1453,0,0.1457,0,,0,0.0114,0,0.0275,0,0,0
186114,35200089001,267,35200089,596,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.278,43.8039,1,0.0768,0,0.0094,0,0.0177,0,0.0098,0,,0,0.1348,0,0.1337,0,,0,,1,0.0272,0,0,0
186115,35200089002,88,35200089,596,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2791,43.8041,1,0.0783,0,0.0107,0,0.0185,0,0.0286,0,,0,0.1392,0,0.1407,0,,0,0.01,0,0.0313,0,0,0
186116,35200089003,120,35200089,596,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2784,43.8027,1,0.0787,0,0.017,0,0.0242,0,0.0287,0,0.0076,0,0.1474,0,0.1451,0,,0,0.0212,0,0.0314,0,0,0
186117,35200089004,121,35200089,596,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2765,43.8022,1,0.0777,0,0.0113,0,0.0154,0,0.0109,0,0.0093,0,0.1619,0,0.1501,0,,0,0.0483,0,0.0279,0,0,0
186118,35200090001,379,35200090,582,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2838,43.8023,1,0.0745,0,0.0328,0,0.0263,1,0.028,0,0.0166,0,0.1003,0,0.1812,0,,0,,1,0.0483,0,0,0
186119,35200090002,119,35200090,582,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2834,43.8032,1,0.0763,0,0.0314,0,0.0313,0,0.029,0,0.0228,0,0.1336,0,0.2093,0,,0,0.0103,0,0.0449,0,0,0
186120,35200090003,84,35200090,582,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2836,43.801,1,0.0782,0,0.0168,0,0.0129,0,0.0308,0,,0,0.1011,0,0.2099,0,,0,0.0102,0,0.025,0,0,0
186121,35200091002,524,35200091,524,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2828,43.799,1,0.0803,0,0.0167,0,0.0274,0,0.013,0,,0,0.2002,0,0.257,0,,0,0.0507,1,0.0224,0,0,0
186122,35200091003,0,35200091,524,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2835,43.7992,0,0.0766,0,0.0143,0,0.0122,0,0.0115,0,,0,0.1117,0,0.1774,0,,0,0.0395,0,0.0125,0,0,0
186123,35200092001,775,35200092,775,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2873,43.7988,1,0.0793,0,0.0179,0,0.0126,1,0.0339,0,,0,0.0702,1,0.4001,0,,0,,1,0.0229,0,0,0
186124,35200093001,286,35200093,618,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2869,43.8016,1,0.0848,1,0.0503,0,0.0203,0,0.0364,0,0.0159,0,0.1255,1,0.4725,0,,0,,1,0.0481,0,0,0
186125,35200093002,332,35200093,618,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2887,43.8004,1,0.0833,0,0.0184,0,0.019,1,0.0387,0,,0,0.0994,0,0.4046,0,,0,,0,0.0395,0,0,0
186126,35200094007,0,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2908,43.808,1,0.0917,1,0.1036,1,0.0746,1,0.0431,0,0.1115,0,0.0501,0,0.0944,0,,0,0.0127,1,0.0359,0,0,0
186127,35200094008,0,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2962,43.8029,1,0.0854,1,0.0944,0,0.0256,0,0.0479,0,0.0326,0,0.1358,0,0.0882,0,,0,0.0265,1,0.0723,0,0,0
186128,35200094009,0,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2978,43.8229,1,0.0861,1,0.0707,0,0.0105,1,0.0132,1,0.1479,0,0.0556,0,,0,,0,0.0106,1,0.0383,0,0,0
186129,35200094011,10,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2907,43.8055,0,0.084,0,0.0905,0,0.0366,0,0.0408,0,0.1686,0,0.0412,0,0.0921,0,,0,0.0104,0,0.0217,0,0,0
186130,35200094012,5,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.3027,43.8218,1,0.0876,1,0.0649,0,,1,0.0146,0,0.0722,0,0.0563,0,,0,,0,0.0247,1,0.0268,0,0,0
186131,35200094013,0,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2889,43.8065,1,0.0875,0,0.1072,0,0.0514,1,0.04,0,0.1804,0,0.0528,0,0.0992,0,,0,0.0133,0,0.0324,0,0,0
186132,35200094014,0,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2895,43.8065,1,0.0892,0,0.1154,0,0.0481,0,0.043,0,0.2059,0,0.0514,0,0.1015,0,,0,0.013,0,0.0315,0,0,0
186133,35200094015,5,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2901,43.8063,1,0.0867,1,0.1188,0,0.0398,0,0.0421,0,0.2119,0,0.0445,0,0.0982,0,,0,0.0112,0,0.0257,0,0,0
186134,35200094016,0,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2898,43.8057,1,0.0869,0,0.1189,0,0.0399,0,0.0423,1,0.2123,0,0.0445,0,0.0985,0,,0,0.0112,0,0.0258,0,0,0
186135,35200094017,5,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2947,43.8082,1,0.082,1,0.0541,1,0.0333,1,0.0197,1,0.082,0,0.0359,0,0.0404,0,,0,,1,0.0163,0,0,0
186136,35200094018,459,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2985,43.8164,1,0.0848,1,0.0289,1,0.0215,1,0.0356,0,,0,0.0314,0,0.0354,0,,0,,1,0.0102,0,0,0
186137,35200094019,0,35200094,484,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.291,43.8061,0,0.0839,0,0.0905,0,0.0366,0,0.0408,0,0.1686,0,0.0412,0,0.0921,0,,0,0.0104,0,0.0216,0,0,0
186138,35200095001,379,35200095,541,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2858,43.8053,1,0.0772,0,0.0343,0,0.03,0,0.0303,0,0.047,0,0.0865,0,0.1729,0,,0,0.0147,1,0.052,0,0,0
186139,35200095002,162,35200095,541,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2858,43.8054,1,0.0773,0,0.0344,0,0.0301,0,0.0302,0,0.0468,0,0.0863,0,0.1726,0,,0,0.0147,0,0.0512,0,0,0
186140,35200096001,219,35200096,219,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2861,43.807,1,0.0813,0,0.0594,0,0.0354,0,0.0338,0,0.0949,0,0.0695,0,0.1044,0,,0,0.0176,0,0.0365,0,0,0
186141,35200097001,269,35200097,269,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.284,43.8057,1,0.0777,0,0.0219,0,0.0316,0,0.0297,0,0.0402,0,0.1077,0,0.1816,0,,0,0.013,0,0.0415,0,0,0
186142,35200099001,122,35200099,266,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2801,43.8062,1,0.0776,0,0.0066,0,0.0284,0,0.0289,0,0.0315,0,0.1217,0,0.137,0,0.0582,0,0.0308,0,0.0472,0,1,0
186143,35200099002,144,35200099,266,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2819,43.8065,1,0.079,0,0.0355,0,0.0357,0,0.0308,0,0.0473,0,0.1297,0,0.1766,0,0.0524,0,0.0167,0,0.0453,0,1,0
186144,35200100001,368,35200100,368,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2797,43.8071,1,0.0766,0,,0,0.0268,1,0.0276,0,0.0337,0,0.1424,0,0.0966,0,0.0577,0,0.036,1,0.0436,0,0,0
186145,35200101001,655,35200101,"1,123",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2831,43.8128,1,0.0708,0,0.015,0,0.0344,1,0.0081,0,0.0268,0,0.1311,0,0.0463,0,,0,0.0173,0,0.0067,0,0,0
186146,35200101002,95,35200101,"1,123",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2809,43.8127,1,0.0774,0,0.0241,0,0.0369,0,0.0084,0,0.012,0,0.1802,0,0.0607,0,0.1046,0,0.0408,1,0.0246,0,1,0
186147,35200101003,170,35200101,"1,123",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2818,43.8124,1,0.0753,0,0.0229,0,0.041,1,0.0082,0,0.0141,0,0.1834,0,0.0554,0,0.098,0,0.0418,0,0.0174,0,1,0
186148,35200101004,203,35200101,"1,123",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2837,43.8117,1,0.0776,0,0.0269,0,0.0421,0,0.0106,0,0.033,0,0.148,0,0.049,0,,0,0.0196,0,0.0105,0,0,0
186149,35200102001,892,35200102,892,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2761,43.8144,1,0.0706,0,0.036,0,0.0199,1,0.0067,0,0.0444,0,0.1215,0,0.0662,0,0.0787,1,0.0465,1,0.0123,0,1,0
186150,35200103001,163,35200103,281,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.273,43.8141,1,0.0692,0,0.0309,0,0.0126,1,0.0044,1,0.1395,0,0.1143,0,0.0526,0,0.0987,0,0.0554,0,0.0249,0,1,0
186151,35200103002,118,35200103,281,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2753,43.8137,1,0.0698,0,0.0316,0,0.0132,0,0.0067,0,0.0512,0,0.1128,0,0.0573,0,0.0887,0,0.0448,0,0.0164,0,1,0
186152,35200104001,775,35200104,"1,058",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2748,43.8193,1,0.0648,1,0.1127,0,0.0366,0,0.0068,0,,0,0.1434,0,,0,0.1207,0,0.01,1,0.0307,0,0,0
186153,35200104002,103,35200104,"1,058",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2742,43.82,1,0.0646,1,0.1415,0,0.036,0,0.0067,0,,0,0.1412,0,,0,0.119,0,,0,0.029,0,0,0
186154,35200104003,180,35200104,"1,058",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.274,43.8184,1,0.0627,0,0.0599,0,0.0316,0,0.0056,0,0.007,0,0.148,0,,0,0.1073,0,,0,0.0241,0,1,0
186155,35200104004,0,35200104,"1,058",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.2768,43.8164,0,0.0765,0,0.0484,0,0.0316,0,0.0089,0,0.009,0,0.1564,0,0.0418,0,0.1219,0,0.0135,1,0.032,0,1,0
